Date	Time-DEL	Time	GHI	DNI	DIF	flagR	SE	SA	TEMP	AP	RH	WS	WD	PWAT
10.01.2020	4:30:00	4:00:00	0	0	0	2	-2.26	-65.81	8	968.8	84.8	4.3	244	12.8
10.01.2020	5:30:00	5:00:00	67	111	44	1	8.65	-57.71	8	969.4	84.6	4.2	236	12.9
10.01.2020	6:30:00	6:00:00	272	383	144	1	18.83	-48.02	8	970.4	83.7	4.4	233	13.4
10.01.2020	7:30:00	7:00:00	304	221	198	1	27.43	-36.14	8.4	971.1	79.9	4.6	234	14.1
10.01.2020	8:30:00	8:00:00	242	84	198	1	33.65	-21.71	9.1	971.2	75.4	4.8	233	14.4
10.01.2020	9:30:00	9:00:00	259	92	204	1	36.64	-5.13	9.4	970.8	74.6	4.8	236	14.4
10.01.2020	10:30:00	10:00:00	526	517	224	1	35.86	12.04	9.5	970.1	74.3	4.7	244	14.5
10.01.2020	11:30:00	11:00:00	341	303	178	1	31.47	27.88	10	970.2	73.7	4.5	251	14.7
10.01.2020	12:30:00	12:00:00	205	114	163	1	24.18	41.26	10.4	970.4	74.3	4.1	263	15
10.01.2020	13:30:00	13:00:00	180	324	98	1	14.84	52.18	10.7	970.8	75.4	3.2	283	15
10.01.2020	14:30:00	14:00:00	42	138	31	1	4.33	61.15	10.6	971.5	77.1	2.2	309	14.8
10.01.2020	15:30:00	15:00:00	0	0	0	0	-7.22	68.78	10	972.1	81.7	1.1	342	14.3
10.01.2020	16:30:00	16:00:00	0	0	0	0	-19.84	75.61	9.4	972.7	87	0.7	29	13.8
10.01.2020	17:30:00	17:00:00	0	0	0	0	-32.43	82.18	8.8	973.5	91.2	0.5	66	13
10.01.2020	18:30:00	18:00:00	0	0	0	0	-45.22	89.22	8.5	974.1	93.4	0.3	132	12
10.01.2020	19:30:00	19:00:00	0	0	0	0	-58.02	98.13	8.4	974.7	92.2	0.6	181	11.1
10.01.2020	20:30:00	20:00:00	0	0	0	0	-70.37	113.65	7.7	975.1	93.6	1	199	10.3
10.01.2020	21:30:00	21:00:00	0	0	0	0	-79.56	157.65	7	975.2	94.5	1.4	202	10
10.01.2020	22:30:00	22:00:00	0	0	0	0	-76.7	-133.58	6.6	975.5	93.7	1.6	199	10.2
10.01.2020	23:30:00	23:00:00	0	0	0	0	-65.48	-105.87	6.6	975.7	93.8	1.8	204	10.3
11.01.2020	0:30:00	0:00:00	0	0	0	0	-52.87	-94.41	6.5	975.8	94.6	2	208	10.5
11.01.2020	1:30:00	1:00:00	0	0	0	0	-40.04	-86.47	6.4	975.9	95.3	1.9	214	10.9
11.01.2020	2:30:00	2:00:00	0	0	0	0	-27.31	-79.7	6	976.2	96.4	1.7	225	11.5
11.01.2020	3:30:00	3:00:00	0	0	0	0	-14.84	-73.08	6.3	976.7	96	1.6	229	12.1
11.01.2020	4:30:00	4:00:00	1	0	1	2	-2.26	-65.98	6.7	977.3	95.7	1.7	228	12.6
11.01.2020	5:30:00	5:00:00	48	2	48	1	8.67	-57.88	7.3	978	94.8	1.8	227	12.7
11.01.2020	6:30:00	6:00:00	233	377	99	1	18.87	-48.2	8.5	978.6	90.9	1.7	230	12.6
11.01.2020	7:30:00	7:00:00	473	849	81	1	27.5	-36.32	10.1	979	83.8	1.4	228	12.1
11.01.2020	8:30:00	8:00:00	588	899	89	1	33.76	-21.87	11.4	978.9	75.6	0.9	217	11.6
11.01.2020	9:30:00	9:00:00	637	890	104	1	36.78	-5.26	12.3	978.3	68.5	0.8	195	11.2
11.01.2020	10:30:00	10:00:00	619	892	94	1	36.02	11.97	13.2	977.4	62.4	1	190	11.1
11.01.2020	11:30:00	11:00:00	536	845	92	1	31.64	27.86	13.8	977.1	58.5	1.2	248	11.2
11.01.2020	12:30:00	12:00:00	399	727	99	1	24.35	41.28	14	977.7	57.1	2.6	282	11.5
11.01.2020	13:30:00	13:00:00	204	407	90	1	15.01	52.23	13.9	978.2	57.3	3	289	11.8
11.01.2020	14:30:00	14:00:00	49	186	33	1	4.47	61.22	13.3	978.2	60.9	2.2	285	11.9
11.01.2020	15:30:00	15:00:00	0	0	0	0	-7.04	68.86	12.8	978.6	65.8	1.5	278	11.7
11.01.2020	16:30:00	16:00:00	0	0	0	0	-19.7	75.71	11.8	979	72.3	1.1	277	11.5
11.01.2020	17:30:00	17:00:00	0	0	0	0	-32.29	82.3	10.7	979.2	78	0.7	266	11.5
11.01.2020	18:30:00	18:00:00	0	0	0	0	-45.08	89.36	10.3	979.5	78.3	0.5	243	11.6
11.01.2020	19:30:00	19:00:00	0	0	0	0	-57.88	98.32	9.6	979.8	80.8	0.7	239	12
11.01.2020	20:30:00	20:00:00	0	0	0	0	-70.21	113.88	9	980	84.7	0.7	228	12.2
11.01.2020	21:30:00	21:00:00	0	0	0	0	-79.4	157.45	8.9	979.7	84.6	1	210	12.5
11.01.2020	22:30:00	22:00:00	0	0	0	0	-76.65	-134.3	8.8	979.4	85.3	1.5	198	12.7
11.01.2020	23:30:00	23:00:00	0	0	0	0	-65.49	-106.3	8.8	979.3	86.9	1.4	197	12.5
12.01.2020	0:30:00	0:00:00	0	0	0	0	-52.89	-94.71	8.6	979	87.7	1.4	198	12.4
12.01.2020	1:30:00	1:00:00	0	0	0	0	-40.06	-86.71	8.3	978.7	88.4	1.2	194	12.4
12.01.2020	2:30:00	2:00:00	0	0	0	0	-27.32	-79.91	8	978.5	88.9	1.1	201	12.3
12.01.2020	3:30:00	3:00:00	0	0	0	0	-14.84	-73.26	8.2	978.6	87.7	1.1	208	12.2
12.01.2020	4:30:00	4:00:00	3	0	3	2	-2.25	-66.16	8.5	978.9	85.3	1	204	11.8
12.01.2020	5:30:00	5:00:00	115	392	53	1	8.7	-58.06	9.1	979.1	83.1	1	196	11.5
12.01.2020	6:30:00	6:00:00	222	351	116	1	18.92	-48.38	9.3	979.3	82.7	1.2	192	11.3
12.01.2020	7:30:00	7:00:00	353	322	200	1	27.59	-36.5	10.5	979.3	77.9	1.5	194	11.2
12.01.2020	8:30:00	8:00:00	493	536	190	1	33.87	-22.04	12.3	979.2	70.5	1.6	204	11.3
12.01.2020	9:30:00	9:00:00	483	371	260	1	36.93	-5.39	13	978.7	65.6	1.8	227	12.2
12.01.2020	10:30:00	10:00:00	434	351	227	1	36.19	11.9	14	978	59.2	2.4	245	13.7
12.01.2020	11:30:00	11:00:00	434	379	236	1	31.82	27.84	14.1	977.6	57.2	2.9	257	14.5
12.01.2020	12:30:00	12:00:00	328	364	168	1	24.53	41.31	14.2	977.4	55.1	3.1	264	14
12.01.2020	13:30:00	13:00:00	218	429	102	1	15.18	52.29	13.8	977.4	54.7	3.3	268	13
12.01.2020	14:30:00	14:00:00	56	299	22	1	4.63	61.3	13	977.4	58.6	3	272	12.4
12.01.2020	15:30:00	15:00:00	0	0	0	0	-6.87	68.95	12.2	977.6	64.4	2.5	269	12.4
12.01.2020	16:30:00	16:00:00	0	0	0	0	-19.55	75.81	11.8	977.8	64.9	2.2	260	12.8
12.01.2020	17:30:00	17:00:00	0	0	0	0	-32.14	82.43	10.7	977.9	69	2	247	13.1
12.01.2020	18:30:00	18:00:00	0	0	0	0	-44.94	89.52	9.9	977.9	72.8	1.9	236	13.3
12.01.2020	19:30:00	19:00:00	0	0	0	0	-57.73	98.52	9.2	977.8	75.6	1.9	229	13.5
12.01.2020	20:30:00	20:00:00	0	0	0	0	-70.05	114.12	8.6	977.9	78.1	2	229	13.7
12.01.2020	21:30:00	21:00:00	0	0	0	0	-79.23	157.27	8.6	977.7	78.6	2.2	238	14.1
12.01.2020	22:30:00	22:00:00	0	0	0	0	-76.59	-135.03	8.9	977.5	78.4	2.6	245	14.5
12.01.2020	23:30:00	23:00:00	0	0	0	0	-65.49	-106.74	8.9	977.4	77.8	2.6	245	14.7
13.01.2020	0:30:00	0:00:00	0	0	0	0	-52.9	-95.02	8.9	977.3	77.8	2.6	247	14.8
13.01.2020	1:30:00	1:00:00	0	0	0	0	-40.08	-86.95	8.8	977.4	77.4	2.5	249	14.9
13.01.2020	2:30:00	2:00:00	0	0	0	0	-27.33	-80.11	8.8	977.2	78.2	2.3	248	15
13.01.2020	3:30:00	3:00:00	0	0	0	0	-14.84	-73.46	8.9	977.2	78.8	2.1	241	15.1
13.01.2020	4:30:00	4:00:00	2	0	2	2	-2.24	-66.35	9	977.7	79.6	2.2	236	15
13.01.2020	5:30:00	5:00:00	61	52	55	1	8.73	-58.25	9.7	977.7	78.7	2.2	238	15
13.01.2020	6:30:00	6:00:00	53	0	53	1	18.98	-48.56	10.4	978.2	79.2	2.3	243	14.9
13.01.2020	7:30:00	7:00:00	202	173	115	1	27.67	-36.68	11.7	978.7	78.2	2.7	253	14.9
13.01.2020	8:30:00	8:00:00	356	319	184	1	34	-22.2	13.1	978.6	75.1	3.2	266	15
13.01.2020	9:30:00	9:00:00	55	0	55	1	37.08	-5.51	13.2	978.1	74.1	3	276	14.9
13.01.2020	10:30:00	10:00:00	67	0	67	1	36.37	11.83	13.7	977.6	72.5	2.5	280	14.8
13.01.2020	11:30:00	11:00:00	123	0	123	1	32	27.83	13.7	977	73.4	2.4	283	14.5
13.01.2020	12:30:00	12:00:00	361	553	138	1	24.71	41.34	14.1	976.6	72.5	2.4	284	14.2
13.01.2020	13:30:00	13:00:00	192	331	101	1	15.36	52.35	14.2	976.7	71.9	2.3	290	14
13.01.2020	14:30:00	14:00:00	37	75	29	1	4.78	61.38	13.8	976.7	74	2.1	292	13.7
13.01.2020	15:30:00	15:00:00	0	0	0	0	-6.71	69.05	13.4	976.9	78.5	1.5	288	13.1
13.01.2020	16:30:00	16:00:00	0	0	0	0	-19.4	75.93	12.8	977.3	81.7	1.6	280	12.8
13.01.2020	17:30:00	17:00:00	0	0	0	0	-32	82.57	12.5	977.8	83.2	1.9	276	12.7
13.01.2020	18:30:00	18:00:00	0	0	0	0	-44.8	89.69	12.1	978	85.9	1.7	281	12.3
13.01.2020	19:30:00	19:00:00	0	0	0	0	-57.59	98.74	11.1	978.1	88.4	1.5	283	12
13.01.2020	20:30:00	20:00:00	0	0	0	0	-69.89	114.38	10.1	978.1	90.8	1.3	286	11.9
13.01.2020	21:30:00	21:00:00	0	0	0	0	-79.05	157.12	9.5	978.1	90.7	1.2	270	12.1
13.01.2020	22:30:00	22:00:00	0	0	0	0	-76.52	-135.77	8.8	978.2	91.6	1.3	242	12.6
13.01.2020	23:30:00	23:00:00	0	0	0	0	-65.49	-107.19	8.7	978.1	92.9	1	244	12.8
14.01.2020	0:30:00	0:00:00	0	0	0	0	-52.91	-95.34	8.8	978.2	94.1	0.9	248	12.9
14.01.2020	1:30:00	1:00:00	0	0	0	0	-40.09	-87.2	8.5	978.5	95	0.9	258	13.3
14.01.2020	2:30:00	2:00:00	0	0	0	0	-27.34	-80.33	8.2	978.5	95.5	0.4	215	13.5
14.01.2020	3:30:00	3:00:00	0	0	0	0	-14.84	-73.65	7.8	978.3	95.2	0.9	124	13.5
14.01.2020	4:30:00	4:00:00	3	0	3	2	-2.22	-66.54	7.8	978.5	94.3	1.2	122	13.8
14.01.2020	5:30:00	5:00:00	123	548	35	1	8.77	-58.44	8.7	978.8	91	1	112	14
14.01.2020	6:30:00	6:00:00	309	773	57	1	19.05	-48.75	10.5	978.9	84.4	0.9	89	13.9
14.01.2020	7:30:00	7:00:00	471	862	70	1	27.77	-36.87	12.8	979.2	75.3	1.4	68	14
14.01.2020	8:30:00	8:00:00	585	904	78	1	34.13	-22.37	14.8	979	64.7	2.5	66	14.2
14.01.2020	9:30:00	9:00:00	631	903	85	1	37.24	-5.64	15.4	978.5	59	3.4	71	15
14.01.2020	10:30:00	10:00:00	619	898	84	1	36.55	11.77	16	977.7	54.9	3.8	75	16.1
14.01.2020	11:30:00	11:00:00	541	866	79	1	32.19	27.83	16	977.2	54.5	4	73	16.4
14.01.2020	12:30:00	12:00:00	411	813	67	1	24.89	41.38	16.2	976.9	54.2	4	72	16.5
14.01.2020	13:30:00	13:00:00	233	573	75	1	15.53	52.42	15.9	976.9	55.1	3.6	66	16.7
14.01.2020	14:30:00	14:00:00	61	339	20	1	4.94	61.47	15	977.2	59.9	2.9	50	17
14.01.2020	15:30:00	15:00:00	0	0	0	0	-6.54	69.15	14.2	977.6	66.6	2.6	41	17.2
14.01.2020	16:30:00	16:00:00	0	0	0	0	-19.24	76.05	13.3	977.7	72.4	2.6	44	17.3
14.01.2020	17:30:00	17:00:00	0	0	0	0	-31.85	82.71	12.1	977.5	77.1	2.7	50	17.6
14.01.2020	18:30:00	18:00:00	0	0	0	0	-44.65	89.86	12.1	977.3	76.4	2.6	57	18.1
14.01.2020	19:30:00	19:00:00	0	0	0	0	-57.44	98.96	12	976.9	75.2	2.2	59	18.7
14.01.2020	20:30:00	20:00:00	0	0	0	0	-69.73	114.66	11.6	976.8	75.3	1.9	60	19.2
14.01.2020	21:30:00	21:00:00	0	0	0	0	-78.87	157	11.7	976.4	74.6	1.6	66	19.5
14.01.2020	22:30:00	22:00:00	0	0	0	0	-76.44	-136.51	11.8	976	74.2	1.3	78	19.9
14.01.2020	23:30:00	23:00:00	0	0	0	0	-65.48	-107.66	11.6	976	74.8	1.4	77	20.2
15.01.2020	0:30:00	0:00:00	0	0	0	0	-52.92	-95.67	11.5	975.9	76.1	1.5	79	20.2
15.01.2020	1:30:00	1:00:00	0	0	0	0	-40.09	-87.45	11	975.7	77.7	1.5	82	20.2
15.01.2020	2:30:00	2:00:00	0	0	0	0	-27.34	-80.55	10.7	975.5	78.7	1.4	84	20.4
15.01.2020	3:30:00	3:00:00	0	0	0	0	-14.83	-73.86	10.9	975.4	78.9	1.6	99	20.2
15.01.2020	4:30:00	4:00:00	3	0	3	2	-2.19	-66.73	10.7	975.7	79	1.6	102	19.9
15.01.2020	5:30:00	5:00:00	99	245	57	1	8.82	-58.63	11	976	76.8	1.5	96	19.7
15.01.2020	6:30:00	6:00:00	290	589	95	1	19.12	-48.95	12.2	976.3	71.2	1.6	94	19.7
15.01.2020	7:30:00	7:00:00	442	678	125	1	27.87	-37.06	14.4	976.3	60.6	2.1	86	19.8
15.01.2020	8:30:00	8:00:00	557	747	137	1	34.26	-22.54	16.7	975.8	50.3	2.6	83	19.7
15.01.2020	9:30:00	9:00:00	612	773	142	1	37.41	-5.76	17.7	974.8	45.8	2.8	71	20.1
15.01.2020	10:30:00	10:00:00	610	800	132	1	36.74	11.71	18.7	974	42.7	3.1	59	20.9
15.01.2020	11:30:00	11:00:00	534	762	124	1	32.39	27.83	18.7	973.5	43.5	3.4	66	20.7
15.01.2020	12:30:00	12:00:00	401	687	108	1	25.09	41.43	18.7	973.1	44.5	3.6	68	20.5
15.01.2020	13:30:00	13:00:00	236	535	87	1	15.71	52.49	18.2	972.9	46.5	3.6	67	20.3
15.01.2020	14:30:00	14:00:00	49	126	36	1	5.1	61.56	17.2	972.8	52.1	3.1	66	20.1
15.01.2020	15:30:00	15:00:00	0	0	0	0	-6.38	69.26	16.1	972.9	58.9	2.5	63	19.9
15.01.2020	16:30:00	16:00:00	0	0	0	0	-19.09	76.18	14.9	973	63.7	2.3	64	19.5
15.01.2020	17:30:00	17:00:00	0	0	0	0	-31.7	82.86	14.1	973	65.8	2.3	67	19.4
15.01.2020	18:30:00	18:00:00	0	0	0	0	-44.51	90.05	13.8	973	66.2	2.3	70	19.2
15.01.2020	19:30:00	19:00:00	0	0	0	0	-57.29	99.2	13.5	972.9	65.2	2.5	71	18.8
15.01.2020	20:30:00	20:00:00	0	0	0	0	-69.56	114.95	13.3	972.6	66	2.5	75	18.4
15.01.2020	21:30:00	21:00:00	0	0	0	0	-78.68	156.9	13.3	972.1	68.4	2.6	83	18.9
15.01.2020	22:30:00	22:00:00	0	0	0	0	-76.36	-137.25	12.9	971.6	71.8	2.4	93	19.9
15.01.2020	23:30:00	23:00:00	0	0	0	0	-65.47	-108.14	12.7	971.4	73.6	2.3	94	19.7
16.01.2020	0:30:00	0:00:00	0	0	0	0	-52.92	-96	12.9	971.2	73.5	2.5	86	19.4
16.01.2020	1:30:00	1:00:00	0	0	0	0	-40.1	-87.72	12.9	971	73.3	2.7	79	19
16.01.2020	2:30:00	2:00:00	0	0	0	0	-27.33	-80.78	12.7	970.7	73.4	3.2	78	18.5
16.01.2020	3:30:00	3:00:00	0	0	0	0	-14.81	-74.06	12.9	970.4	72.2	3.5	81	18
16.01.2020	4:30:00	4:00:00	3	0	3	2	-2.16	-66.93	13.2	970.4	70.4	3.4	87	17.5
16.01.2020	5:30:00	5:00:00	106	257	64	1	8.87	-58.83	13.7	970.3	67	3.3	91	17.1
16.01.2020	6:30:00	6:00:00	277	431	132	1	19.19	-49.14	14.3	970.1	60.8	3.5	93	16.8
16.01.2020	7:30:00	7:00:00	420	460	205	1	27.98	-37.25	15.9	970	51.8	4	91	16.6
16.01.2020	8:30:00	8:00:00	523	536	222	1	34.41	-22.71	17.9	969.4	44.4	4.7	91	16.4
16.01.2020	9:30:00	9:00:00	503	376	274	1	37.59	-5.88	18.7	968.3	40.7	4.4	92	15.9
16.01.2020	10:30:00	10:00:00	456	279	288	1	36.94	11.65	19.5	967.3	36.1	3.4	93	15.6
16.01.2020	11:30:00	11:00:00	363	183	265	1	32.59	27.83	19.9	966.8	35.2	2.8	92	15.9
16.01.2020	12:30:00	12:00:00	279	202	192	1	25.28	41.48	20.1	966.5	34.2	2.2	84	16
16.01.2020	13:30:00	13:00:00	120	80	97	1	15.9	52.57	19.9	966.4	33.8	1.2	51	16.6
16.01.2020	14:30:00	14:00:00	17	8	16	1	5.27	61.66	19	966.5	36.9	1.3	5	16.9
16.01.2020	15:30:00	15:00:00	0	0	0	0	-6.22	69.38	18	966.8	42.8	1.7	346	17.2
16.01.2020	16:30:00	16:00:00	0	0	0	0	-18.93	76.31	16.9	967.1	48.6	2	323	17.6
16.01.2020	17:30:00	17:00:00	0	0	0	0	-31.55	83.02	15.7	967.6	56.4	2.6	305	18.2
16.01.2020	18:30:00	18:00:00	0	0	0	0	-44.36	90.24	15.4	968	64.4	3	298	18.3
16.01.2020	19:30:00	19:00:00	0	0	0	0	-57.14	99.44	14.8	968.2	72.5	3.2	296	17.7
16.01.2020	20:30:00	20:00:00	0	0	0	0	-69.39	115.26	14.2	968.4	74.8	3.3	290	16.5
16.01.2020	21:30:00	21:00:00	0	0	0	0	-78.49	156.82	13.5	968.5	68.9	3.4	286	15.7
16.01.2020	22:30:00	22:00:00	0	0	0	0	-76.26	-137.99	12	968.5	61.8	3.1	287	15.3
16.01.2020	23:30:00	23:00:00	0	0	0	0	-65.45	-108.63	11.5	968.3	61.1	2.5	284	13.8
17.01.2020	0:30:00	0:00:00	0	0	0	0	-52.91	-96.35	11.3	968.1	59.6	2.3	277	13.1
17.01.2020	1:30:00	1:00:00	0	0	0	0	-40.09	-87.99	10.7	968	59.7	2.2	269	12.8
17.01.2020	2:30:00	2:00:00	0	0	0	0	-27.32	-81.01	9.7	968.1	63.3	2.1	261	12.9
17.01.2020	3:30:00	3:00:00	0	0	0	0	-14.79	-74.28	9.4	968.4	64.8	2	251	12.9
17.01.2020	4:30:00	4:00:00	3	0	3	2	-2.12	-67.14	9	968.8	66.4	1.9	243	12.8
17.01.2020	5:30:00	5:00:00	104	216	68	1	8.92	-59.03	9.6	969.3	65.6	1.9	240	12.6
17.01.2020	6:30:00	6:00:00	250	315	150	1	19.28	-49.34	11	969.6	61.5	2.2	235	12.3
17.01.2020	7:30:00	7:00:00	236	45	214	1	28.09	-37.44	12.3	969.8	58.7	3.1	229	12
17.01.2020	8:30:00	8:00:00	409	215	288	1	34.56	-22.88	13.7	969.7	54.1	3.8	227	11.8
17.01.2020	9:30:00	9:00:00	347	198	226	1	37.77	-6.01	14.5	969.3	49.7	4.5	220	13.2
17.01.2020	10:30:00	10:00:00	246	56	213	1	37.14	11.6	15.3	968.6	44.9	5.7	216	15.6
17.01.2020	11:30:00	11:00:00	402	244	268	1	32.79	27.85	15.5	968	47.4	6.4	229	16.5
17.01.2020	12:30:00	12:00:00	117	8	114	1	25.48	41.54	15.4	967.6	52.7	6.6	238	17.3
17.01.2020	13:30:00	13:00:00	113	10	110	1	16.09	52.66	14.5	967.8	61	6.4	246	18
17.01.2020	14:30:00	14:00:00	34	9	33	1	5.43	61.77	13.5	968.2	70.1	5.7	247	18.5
17.01.2020	15:30:00	15:00:00	0	0	0	0	-6.06	69.51	13.5	968.7	72.9	5.3	245	18.6
17.01.2020	16:30:00	16:00:00	0	0	0	0	-18.78	76.45	13.4	969.1	76.6	5.5	244	18.6
17.01.2020	17:30:00	17:00:00	0	0	0	0	-31.4	83.18	13.2	969.7	79.4	5.4	246	18.8
17.01.2020	18:30:00	18:00:00	0	0	0	0	-44.21	90.44	13.5	970.2	78.3	5.1	249	19.1
17.01.2020	19:30:00	19:00:00	0	0	0	0	-56.99	99.7	13.5	970.4	79.2	4.9	249	19
17.01.2020	20:30:00	20:00:00	0	0	0	0	-69.22	115.58	13.3	970.5	81	4.9	248	18.6
17.01.2020	21:30:00	21:00:00	0	0	0	0	-78.29	156.77	12.6	970	82.2	4.8	247	17.8
17.01.2020	22:30:00	22:00:00	0	0	0	0	-76.16	-138.73	11.7	969.8	84.9	4.8	246	17.7
17.01.2020	23:30:00	23:00:00	0	0	0	0	-65.42	-109.13	11.4	970.2	86.5	4.9	250	18.5
18.01.2020	0:30:00	0:00:00	0	0	0	0	-52.9	-96.7	11.3	970.3	87.2	5.3	251	18.6
18.01.2020	1:30:00	1:00:00	0	0	0	0	-40.08	-88.27	11.2	970.5	86.9	5.2	252	18.6
18.01.2020	2:30:00	2:00:00	0	0	0	0	-27.31	-81.25	11.1	970.5	86.5	4.9	253	18.6
18.01.2020	3:30:00	3:00:00	0	0	0	0	-14.77	-74.49	11.3	970.7	85.4	4.8	251	18.5
18.01.2020	4:30:00	4:00:00	3	0	3	2	-2.08	-67.34	11.4	971.1	84.5	4.4	247	18.3
18.01.2020	5:30:00	5:00:00	65	117	51	1	8.98	-59.23	11.5	971.4	84.2	4.3	246	18.1
18.01.2020	6:30:00	6:00:00	100	18	95	1	19.37	-49.55	11.4	971.8	84.6	4.9	247	18
18.01.2020	7:30:00	7:00:00	239	155	167	1	28.22	-37.64	11.8	972.1	81.9	5.2	249	17.9
18.01.2020	8:30:00	8:00:00	160	61	127	1	34.71	-23.05	12.8	972.1	77.2	5.2	250	17.9
18.01.2020	9:30:00	9:00:00	141	21	128	1	37.96	-6.13	13	971.6	75.2	5	253	17.8
18.01.2020	10:30:00	10:00:00	93	16	83	1	37.35	11.55	13.6	970.8	72.7	5	252	17.7
18.01.2020	11:30:00	11:00:00	211	20	200	1	33.01	27.86	14.1	970.3	70.8	5.3	251	18
18.01.2020	12:30:00	12:00:00	177	37	161	1	25.68	41.61	13.6	970.3	74.7	5.2	259	18.5
18.01.2020	13:30:00	13:00:00	78	23	71	1	16.28	52.76	12.4	970.5	82.1	4.8	262	18.9
18.01.2020	14:30:00	14:00:00	4	0	4	1	5.6	61.88	11.8	970.7	86.4	4	262	18.9
18.01.2020	15:30:00	15:00:00	0	0	0	0	-5.89	69.64	11.4	971	88.2	3.7	261	18.8
18.01.2020	16:30:00	16:00:00	0	0	0	0	-18.62	76.6	11.2	971.4	89	3.6	258	18.7
18.01.2020	17:30:00	17:00:00	0	0	0	0	-31.25	83.36	11.2	971.6	88.7	3.5	253	18.4
18.01.2020	18:30:00	18:00:00	0	0	0	0	-44.06	90.65	11.1	971.7	88.2	3.5	246	18.1
18.01.2020	19:30:00	19:00:00	0	0	0	0	-56.83	99.97	11.1	971.8	87	3.7	240	17.7
18.01.2020	20:30:00	20:00:00	0	0	0	0	-69.04	115.92	11.1	971.8	86.2	4	238	17.1
18.01.2020	21:30:00	21:00:00	0	0	0	0	-78.09	156.73	11.4	971.6	83.5	3.9	239	16.8
18.01.2020	22:30:00	22:00:00	0	0	0	0	-76.05	-139.47	11.6	971.5	80.1	3.5	239	16.8
18.01.2020	23:30:00	23:00:00	0	0	0	0	-65.39	-109.64	11.4	971.5	79.8	4	234	16.3
19.01.2020	0:30:00	0:00:00	0	0	0	0	-52.88	-97.06	11.1	971.5	79.8	4.4	231	15.6
19.01.2020	1:30:00	1:00:00	0	0	0	0	-40.07	-88.55	10.7	971.4	81.7	4.6	230	14.8
19.01.2020	2:30:00	2:00:00	0	0	0	0	-27.29	-81.49	10.7	971.3	82.1	4.5	228	14.4
19.01.2020	3:30:00	3:00:00	0	0	0	0	-14.73	-74.72	10.8	971.8	81	4.3	225	14.3
19.01.2020	4:30:00	4:00:00	4	0	4	2	-2.03	-67.56	10.9	972.4	80.3	4.1	224	14.1
19.01.2020	5:30:00	5:00:00	114	284	64	1	9.05	-59.44	10.9	973	79.7	4	221	13.9
19.01.2020	6:30:00	6:00:00	258	347	142	1	19.46	-49.76	10.8	973.5	78.8	4.6	223	13.7
19.01.2020	7:30:00	7:00:00	464	695	137	1	28.34	-37.84	11.3	973.8	75.4	5.9	231	13.5
19.01.2020	8:30:00	8:00:00	528	593	187	1	34.88	-23.23	12.3	973.7	70.2	6.3	237	13.3
19.01.2020	9:30:00	9:00:00	613	722	167	1	38.15	-6.24	12.9	973.5	64.6	6.7	242	12.9
19.01.2020	10:30:00	10:00:00	601	672	190	1	37.56	11.5	13.5	973.1	58.1	7.2	246	12.8
19.01.2020	11:30:00	11:00:00	518	632	175	1	33.22	27.89	14	973.1	56.2	7.3	249	13.1
19.01.2020	12:30:00	12:00:00	417	644	129	1	25.89	41.68	14.3	973.2	55.1	7	251	13.2
19.01.2020	13:30:00	13:00:00	256	604	83	1	16.47	52.86	14.2	973.5	56	6.5	253	13.2
19.01.2020	14:30:00	14:00:00	70	282	32	1	5.78	62.01	13.7	974.1	60	5.7	254	13.1
19.01.2020	15:30:00	15:00:00	0	0	0	0	-5.73	69.78	13.2	974.6	63.9	4.5	255	13
19.01.2020	16:30:00	16:00:00	0	0	0	0	-18.46	76.76	12.7	975.3	67.4	3.6	252	12.9
19.01.2020	17:30:00	17:00:00	0	0	0	0	-31.1	83.54	12.1	976	71.7	3	248	13.1
19.01.2020	18:30:00	18:00:00	0	0	0	0	-43.91	90.87	11.9	976.4	75.3	2.7	243	13.3
19.01.2020	19:30:00	19:00:00	0	0	0	0	-56.67	100.24	11.3	976.6	78	2.7	239	13.5
19.01.2020	20:30:00	20:00:00	0	0	0	0	-68.87	116.27	10.9	976.7	80	2.7	239	13.6
19.01.2020	21:30:00	21:00:00	0	0	0	0	-77.88	156.72	10.5	976.7	78.5	2.9	244	13.9
19.01.2020	22:30:00	22:00:00	0	0	0	0	-75.93	-140.2	10	976.8	76.1	3.1	249	14.6
19.01.2020	23:30:00	23:00:00	0	0	0	0	-65.35	-110.16	9.9	977.1	78.3	3.2	245	15
20.01.2020	0:30:00	0:00:00	0	0	0	0	-52.85	-97.43	9.7	977.2	80.1	3.3	236	15
20.01.2020	1:30:00	1:00:00	0	0	0	0	-40.05	-88.84	9.9	977.2	81.2	3.2	227	14.6
20.01.2020	2:30:00	2:00:00	0	0	0	0	-27.26	-81.74	9.9	977.3	82.6	3.1	218	14.1
20.01.2020	3:30:00	3:00:00	0	0	0	0	-14.7	-74.94	9.9	977.4	83	3.2	210	13.7
20.01.2020	4:30:00	4:00:00	4	0	4	2	-1.98	-67.77	10.5	977.7	81.2	3.3	208	13.5
20.01.2020	5:30:00	5:00:00	125	448	50	1	9.12	-59.65	11	978.1	79.3	3.5	210	13.6
20.01.2020	6:30:00	6:00:00	314	681	85	1	19.56	-49.97	11.1	978.4	79.4	3.8	215	13.8
20.01.2020	7:30:00	7:00:00	479	782	106	1	28.48	-38.04	11.2	978.7	79.3	4.6	224	13.9
