Day,Month,Hour,Hour Of Year,Total Manufacturing, Coal ,Gas, Renewable , Other ,GHI,Air temperature,Wind Speed
13/10/2020,10,2:00:00,"6,866","6,549","1,576","4,752",13,208,0,19.6,0.8
13/10/2020,10,3:00:00,"6,867","6,549","1,574","4,759",11,205,0,19.1,0.5
13/10/2020,10,4:00:00,"6,868","6,367","1,577","4,745",11,34,0,19.2,0.6
13/10/2020,10,5:00:00,"6,869","6,467","1,576","4,846",11,34,3,20,0.9
13/10/2020,10,6:00:00,"6,870","6,645","1,577","5,021",11,36,124,21.6,1.3
13/10/2020,10,7:00:00,"6,871","6,927","1,581","5,300",11,35,327,22.9,1.5
13/10/2020,10,8:00:00,"6,872","7,796","1,574","5,774",415,33,517,24.6,1.5
13/10/2020,10,9:00:00,"6,873","8,368","1,579","5,745","1,008",36,663,26.3,1.4
13/10/2020,10,10:00:00,"6,874","8,829","1,580","5,781","1,431",37,758,27.3,1.8
13/10/2020,10,11:00:00,"6,875","9,108","1,585","5,869","1,617",37,781,28.7,2.4
13/10/2020,10,12:00:00,"6,876","9,346","1,576","6,090","1,645",35,746,29.4,2.4
13/10/2020,10,13:00:00,"6,877","9,574","1,649","6,212","1,678",35,651,29.8,2.8
13/10/2020,10,14:00:00,"6,878","9,588","1,750","6,188","1,616",34,495,29.3,3.4
13/10/2020,10,15:00:00,"6,879","9,436","1,675","6,276","1,450",35,304,27.9,4.1
13/10/2020,10,16:00:00,"6,880","9,345","1,723","6,343","1,124",155,98,26.5,4.5
13/10/2020,10,17:00:00,"6,881","8,987","1,929","6,186",623,249,3,25.2,4.2
13/10/2020,10,18:00:00,"6,882","8,452","1,820","6,247",132,253,0,23.6,3.4
13/10/2020,10,19:00:00,"6,883","8,802","1,935","6,462",126,279,0,22.7,2.8
13/10/2020,10,20:00:00,"6,884","8,673","1,930","6,360",125,258,0,22.1,2.3
13/10/2020,10,21:00:00,"6,885","8,510","1,938","6,305",13,254,0,21.3,2
13/10/2020,10,22:00:00,"6,886","8,130","1,925","5,983",13,209,0,21,1.8
13/10/2020,10,23:00:00,"6,887","7,791","1,763","5,809",13,206,0,20.3,1.5
14/10/2020,10,0:00:00,"6,888","7,322","1,672","5,437",14,199,0,20.1,1.1
14/10/2020,10,1:00:00,"6,889","6,917","1,589","5,110",15,203,0,19.7,0.9
14/10/2020,10,2:00:00,"6,890","6,597","1,597","4,957",11,32,0,19.3,0.9
14/10/2020,10,3:00:00,"6,891","6,378","1,594","4,742",11,31,0,19.3,0.9
14/10/2020,10,4:00:00,"6,892","6,301","1,591","4,667",11,32,0,19.7,0.9
14/10/2020,10,5:00:00,"6,893","6,351","1,595","4,712",11,33,2,20.3,0.7
14/10/2020,10,6:00:00,"6,894","6,557","1,587","4,926",11,33,127,21.9,0.7
14/10/2020,10,7:00:00,"6,895","6,942","1,591","5,306",11,34,331,22.5,1.2
14/10/2020,10,8:00:00,"6,896","7,643","1,583","5,628",397,35,521,23.7,1.5
14/10/2020,10,9:00:00,"6,897","8,209","1,581","5,572","1,024",32,671,25.5,1.6
14/10/2020,10,10:00:00,"6,898","8,372","1,587","5,358","1,393",34,766,26.8,2.2
14/10/2020,10,11:00:00,"6,899","8,657","1,674","5,418","1,531",34,796,28.1,2.8
14/10/2020,10,12:00:00,"6,900","8,960","1,805","5,492","1,626",37,761,28.6,3.1
14/10/2020,10,13:00:00,"6,901","9,701","1,833","6,170","1,663",35,657,29.1,3.4
14/10/2020,10,14:00:00,"6,902","9,760","2,092","6,021","1,614",33,502,29,3.8
14/10/2020,10,15:00:00,"6,903","9,649","2,090","6,072","1,455",32,308,27.7,4
14/10/2020,10,16:00:00,"6,904","9,504","2,237","6,008","1,125",134,99,26.2,4
14/10/2020,10,17:00:00,"6,905","9,135","2,278","6,123",585,149,3,25,3.8
14/10/2020,10,18:00:00,"6,906","8,548","2,163","6,097",137,151,0,23.7,3.4
14/10/2020,10,19:00:00,"6,907","8,574","1,976","6,208",133,257,0,23.1,2.7
14/10/2020,10,20:00:00,"6,908","8,474","1,995","6,105",118,256,0,22.4,2.1
14/10/2020,10,21:00:00,"6,909","8,196","1,891","6,041",19,245,0,21.6,1.5
14/10/2020,10,22:00:00,"6,910","8,089","1,883","5,953",14,239,0,21.1,1.1
14/10/2020,10,23:00:00,"6,911","7,920","1,876","5,785",16,243,0,20.5,0.9
15/10/2020,10,0:00:00,"6,912","7,457","1,784","5,454",15,204,0,20,0.9
15/10/2020,10,1:00:00,"6,913","7,015","1,799","4,996",15,205,0,19.4,0.9
15/10/2020,10,2:00:00,"6,914","6,708","1,797","4,864",13,34,0,19.1,1
15/10/2020,10,3:00:00,"6,915","6,517","1,798","4,672",13,34,0,18.9,1.1
15/10/2020,10,4:00:00,"6,916","6,399","1,798","4,557",11,33,0,19.3,1
15/10/2020,10,5:00:00,"6,917","6,442","1,794","4,605",14,29,2,20.2,0.8
15/10/2020,10,6:00:00,"6,918","6,671","1,798","4,828",14,31,125,21.9,0.8
15/10/2020,10,7:00:00,"6,919","6,862","1,798","5,018",13,33,333,23.3,1.3
15/10/2020,10,8:00:00,"6,920","7,707","1,793","5,520",361,33,521,24.7,1.9
15/10/2020,10,9:00:00,"6,921","8,511","1,788","5,670",831,222,669,26.8,2.3
15/10/2020,10,10:00:00,"6,922","9,075","1,841","5,671","1,318",245,765,27.9,2.8
15/10/2020,10,11:00:00,"6,923","9,361","1,803","5,953","1,575",30,797,29.1,3.4
15/10/2020,10,12:00:00,"6,924","9,714","1,896","6,106","1,684",28,758,29.5,3.5
15/10/2020,10,13:00:00,"6,925","10,024","2,202","6,096","1,697",29,634,29.6,3.8
15/10/2020,10,14:00:00,"6,926","10,041","2,433","5,967","1,611",30,482,29.2,4.2
15/10/2020,10,15:00:00,"6,927","9,943","2,445","6,155","1,314",29,300,28.2,4.4
15/10/2020,10,16:00:00,"6,928","9,609","2,456","6,116","1,007",30,95,26.8,4.1
15/10/2020,10,17:00:00,"6,929","9,088","2,293","6,193",570,32,2,25.4,3.7
15/10/2020,10,18:00:00,"6,930","8,485","2,284","6,033",135,33,0,24.4,3.3
15/10/2020,10,19:00:00,"6,931","8,742","2,287","6,182",134,139,0,24.2,2.7
15/10/2020,10,20:00:00,"6,932","8,605","2,235","6,199",22,149,0,23.7,2.2
15/10/2020,10,21:00:00,"6,933","8,387","2,169","6,070",18,130,0,23,1.7
15/10/2020,10,22:00:00,"6,934","7,979","1,862","5,975",10,132,0,22.1,1.5
15/10/2020,10,23:00:00,"6,935","7,577","1,941","5,484",10,142,0,21,1.4
16/10/2020,10,0:00:00,"6,936","7,176","1,757","5,270",10,139,0,20.5,1
16/10/2020,10,1:00:00,"6,937","6,755","1,752","4,960",11,32,0,19.9,0.6
16/10/2020,10,2:00:00,"6,938","6,478","1,746","4,689",11,32,0,19.5,0.8
16/10/2020,10,3:00:00,"6,939","6,402","1,754","4,605",11,32,0,19.3,1
16/10/2020,10,4:00:00,"6,940","6,320","1,719","4,559",11,31,0,19.4,0.9
16/10/2020,10,5:00:00,"6,941","6,216","1,720","4,451",12,33,2,19.9,0.7
16/10/2020,10,6:00:00,"6,942","6,330","1,722","4,565",10,33,121,21.3,0.8
16/10/2020,10,7:00:00,"6,943","6,337","1,700","4,593",11,33,326,22.6,1.3
16/10/2020,10,8:00:00,"6,944","6,739","1,585","4,733",389,32,514,23.8,1.6
16/10/2020,10,9:00:00,"6,945","7,565","1,571","4,949","1,016",29,663,25.3,1.9
16/10/2020,10,10:00:00,"6,946","7,968","1,576","5,069","1,294",29,758,26.7,2.2
16/10/2020,10,11:00:00,"6,947","8,322","1,579","5,108","1,603",32,782,28.3,2.7
16/10/2020,10,12:00:00,"6,948","8,550","1,671","5,154","1,693",32,745,28.5,2.9
16/10/2020,10,13:00:00,"6,949","8,546","1,801","5,015","1,696",34,643,28.7,3.2
16/10/2020,10,14:00:00,"6,950","8,460","1,738","5,052","1,635",35,488,28.4,3.5
16/10/2020,10,15:00:00,"6,951","8,475","1,744","5,239","1,462",30,296,27.1,4
16/10/2020,10,16:00:00,"6,952","8,461","1,705","5,395","1,159",202,89,25.7,4.2
16/10/2020,10,17:00:00,"6,953","8,427","1,650","5,905",613,259,0,24.4,3.9
16/10/2020,10,18:00:00,"6,954","8,232","1,846","6,010",133,243,0,23.2,3.4
16/10/2020,10,19:00:00,"6,955","8,478","2,144","5,975",129,230,0,22.5,2.8
16/10/2020,10,20:00:00,"6,956","8,155","1,875","5,980",68,232,0,21.5,2.4
16/10/2020,10,21:00:00,"6,957","7,860","1,654","5,897",14,295,0,20.6,2.2
16/10/2020,10,22:00:00,"6,958","7,590","1,569","5,714",11,296,0,20.1,2.1
16/10/2020,10,23:00:00,"6,959","7,333","1,568","5,457",12,296,0,19.7,2
17/10/2020,10,0:00:00,"6,960","6,971","1,567","4,985",13,406,0,19.3,1.5
17/10/2020,10,1:00:00,"6,961","6,666","1,605","4,572",10,479,0,19,1.1
17/10/2020,10,2:00:00,"6,962","6,404","1,593","4,402",11,398,0,18.6,0.9
17/10/2020,10,3:00:00,"6,963","6,361","1,614","4,334",12,401,0,18.4,1
17/10/2020,10,4:00:00,"6,964","6,254","1,606","4,240",11,397,0,18.4,0.9
17/10/2020,10,5:00:00,"6,965","6,230","1,574","4,244",11,401,1,18.9,0.8
17/10/2020,10,6:00:00,"6,966","6,269","1,577","4,278",11,403,115,20.6,1.1
17/10/2020,10,7:00:00,"6,967","6,151","1,584","4,152",11,404,318,22.1,1.9
17/10/2020,10,8:00:00,"6,968","6,404","1,570","4,024",407,403,506,23.7,2.6
17/10/2020,10,9:00:00,"6,969","6,793","1,563","3,841",988,401,655,25.7,2.8
17/10/2020,10,10:00:00,"6,970","7,152","1,577","4,144","1,402",29,750,27.1,2.9
17/10/2020,10,11:00:00,"6,971","7,341","1,577","4,130","1,603",31,778,28.5,3.1
17/10/2020,10,12:00:00,"6,972","7,460","1,576","4,159","1,696",29,740,29,3.3
17/10/2020,10,13:00:00,"6,973","7,695","1,580","4,288","1,708",119,637,29.4,3.6
17/10/2020,10,14:00:00,"6,974","7,820","1,577","4,402","1,640",201,480,29.1,3.8
17/10/2020,10,15:00:00,"6,975","7,898","1,579","4,653","1,464",202,287,27.8,3.9
17/10/2020,10,16:00:00,"6,976","7,921","1,576","4,957","1,136",252,83,26.4,3.8
17/10/2020,10,17:00:00,"6,977","7,798","1,580","5,400",574,244,0,24.6,3.7
17/10/2020,10,18:00:00,"6,978","7,604","1,673","5,576",117,238,0,23.1,3.4
17/10/2020,10,19:00:00,"6,979","8,011","1,981","5,681",123,226,0,22.6,3.2
17/10/2020,10,20:00:00,"6,980","8,013","2,066","5,726",78,143,0,21.5,2.9
17/10/2020,10,21:00:00,"6,981","7,879","2,060","5,676",10,133,0,20.7,2.5
17/10/2020,10,22:00:00,"6,982","7,713","1,939","5,638",13,123,0,20.4,2.6
17/10/2020,10,23:00:00,"6,983","7,397","1,673","5,597",11,116,0,19.8,3.1
18/10/2020,10,0:00:00,"6,984","6,989","1,594","5,353",11,31,0,19.6,2.9
18/10/2020,10,1:00:00,"6,985","6,730","1,586","5,101",11,32,0,19.5,2.5
18/10/2020,10,2:00:00,"6,986","6,452","1,580","4,831",11,30,0,19.1,2.3
18/10/2020,10,3:00:00,"6,987","6,254","1,583","4,629",11,31,0,19.1,2.1
18/10/2020,10,4:00:00,"6,988","6,134","1,579","4,518",10,27,0,19.8,1.9
18/10/2020,10,5:00:00,"6,989","6,203","1,580","4,588",8,27,1,20.3,1.6
18/10/2020,10,6:00:00,"6,990","6,447","1,584","4,828",8,27,94,21.6,1.7
18/10/2020,10,7:00:00,"6,991","6,743","1,673","5,034",8,28,248,23.2,2
18/10/2020,10,8:00:00,"6,992","7,255","1,904","5,217",106,28,498,24.6,2.2
18/10/2020,10,9:00:00,"6,993","8,084","2,090","5,227",739,28,660,26.1,2.2
18/10/2020,10,10:00:00,"6,994","8,531","2,080","5,384","1,036",31,758,28.1,2
18/10/2020,10,11:00:00,"6,995","8,904","2,080","5,378","1,414",32,784,29.2,1.9
18/10/2020,10,12:00:00,"6,996","9,207","2,185","5,367","1,620",35,741,29.8,2.1
18/10/2020,10,13:00:00,"6,997","9,569","2,341","5,547","1,641",40,635,30.2,2.8
18/10/2020,10,14:00:00,"6,998","9,809","2,501","5,714","1,556",38,474,29.9,3.7
18/10/2020,10,15:00:00,"6,999","9,674","2,561","5,697","1,380",36,280,28.4,4.2
18/10/2020,10,16:00:00,"7,000","9,535","2,640","5,701","1,052",142,78,26.5,4.1
18/10/2020,10,17:00:00,"7,001","9,158","2,647","5,879",474,158,0,24.7,3.5
18/10/2020,10,18:00:00,"7,002","8,791","2,627","5,884",15,265,0,23.4,2.8
18/10/2020,10,19:00:00,"7,003","9,070","2,647","6,032",16,375,0,23,2.4
18/10/2020,10,20:00:00,"7,004","8,911","2,644","5,942",13,312,0,22.2,2.4
18/10/2020,10,21:00:00,"7,005","8,679","2,643","5,881",12,143,0,21.6,2.4
18/10/2020,10,22:00:00,"7,006","8,258","2,647","5,473",12,126,0,21.4,2.6
18/10/2020,10,23:00:00,"7,007","7,921","2,645","4,917",13,346,0,20.8,3
19/10/2020,10,0:00:00,"7,008","7,396","2,168","4,703",15,510,0,20.7,2.7
19/10/2020,10,1:00:00,"7,009","6,995","2,061","4,418",14,502,0,20.6,2.2
19/10/2020,10,2:00:00,"7,010","6,647","1,593","4,644",11,399,0,20.2,1.7
19/10/2020,10,3:00:00,"7,011","6,455","1,583","4,566",8,298,0,19.8,1.4
19/10/2020,10,4:00:00,"7,012","6,520","1,594","4,618",10,298,0,19.8,1.2
19/10/2020,10,5:00:00,"7,013","6,567","1,588","4,723",10,246,1,20.2,1
19/10/2020,10,6:00:00,"7,014","6,756","1,709","4,789",10,248,106,21.6,0.8
19/10/2020,10,7:00:00,"7,015","7,024","1,833","4,933",9,249,310,23,0.8
19/10/2020,10,8:00:00,"7,016","7,680","1,972","5,166",290,252,505,24.9,1.1
19/10/2020,10,9:00:00,"7,017","8,347","2,065","5,534",712,36,661,27,1.4
19/10/2020,10,10:00:00,"7,018","8,766","2,060","5,642","1,033",31,760,28.2,2.1
19/10/2020,10,11:00:00,"7,019","8,770","2,018","5,324","1,395",33,789,29.4,2.7
19/10/2020,10,12:00:00,"7,020","9,029","1,813","5,580","1,604",32,747,29.9,2.3
19/10/2020,10,13:00:00,"7,021","9,430","1,988","5,779","1,631",32,638,30.3,2
19/10/2020,10,14:00:00,"7,022","9,576","2,227","5,784","1,532",33,474,30.1,2.2
19/10/2020,10,15:00:00,"7,023","9,665","2,425","5,843","1,364",33,275,29.1,2.5
19/10/2020,10,16:00:00,"7,024","9,455","2,426","5,995","1,003",31,74,28,2.9
19/10/2020,10,17:00:00,"7,025","9,098","2,577","6,024",467,30,0,26.4,3.5
19/10/2020,10,18:00:00,"7,026","8,690","2,587","5,963",109,31,0,24.4,3.7
19/10/2020,10,19:00:00,"7,027","8,839","2,583","6,163",62,31,0,23.7,3.2
19/10/2020,10,20:00:00,"7,028","8,799","2,563","6,088",12,136,0,23,2.6
19/10/2020,10,21:00:00,"7,029","8,520","2,338","6,037",10,135,0,22.1,2.3
19/10/2020,10,22:00:00,"7,030","8,170","2,250","5,879",10,31,0,21.6,2
19/10/2020,10,23:00:00,"7,031","7,768","1,863","5,864",10,31,0,21.2,1.8
20/10/2020,10,0:00:00,"7,032","7,370","1,803","5,527",8,32,0,21.5,1.9
20/10/2020,10,1:00:00,"7,033","6,890","1,635","5,216",8,31,0,21.7,2.1
20/10/2020,10,2:00:00,"7,034","6,608","1,590","4,979",9,30,0,21.6,2
20/10/2020,10,3:00:00,"7,035","6,452","1,593","4,817",12,30,0,21.2,1.7
20/10/2020,10,4:00:00,"7,036","6,317","1,584","4,690",13,30,0,21,1.1
20/10/2020,10,5:00:00,"7,037","6,223","1,590","4,596",8,29,0,21,0.8
20/10/2020,10,6:00:00,"7,038","6,434","1,563","4,831",11,29,102,21.9,0.7
20/10/2020,10,7:00:00,"7,039","6,593","1,492","5,057",14,30,296,23.4,0.9
20/10/2020,10,8:00:00,"7,040","7,244","1,485","5,424",305,30,414,25.4,1.1
20/10/2020,10,9:00:00,"7,041","7,909","1,482","5,561",757,109,525,27.2,1.5
20/10/2020,10,10:00:00,"7,042","8,361","1,465","5,715","1,026",155,670,27.7,1.6
20/10/2020,10,11:00:00,"7,043","8,613","1,582","5,713","1,283",35,740,28.3,1.5
20/10/2020,10,12:00:00,"7,044","8,922","1,671","5,778","1,439",34,705,28.7,1.9
20/10/2020,10,13:00:00,"7,045","9,401","1,592","6,292","1,482",35,619,29,2.1
20/10/2020,10,14:00:00,"7,046","9,539","1,564","6,490","1,450",35,441,28.6,2.1
20/10/2020,10,15:00:00,"7,047","9,667","1,858","6,486","1,291",32,269,27.5,2.1
20/10/2020,10,16:00:00,"7,048","9,462","1,946","6,509",975,32,71,26.7,2.1
20/10/2020,10,17:00:00,"7,049","9,336","2,053","6,762",431,90,0,25.6,2.5
20/10/2020,10,18:00:00,"7,050","9,043","2,325","6,581",57,80,0,24.4,2.7
20/10/2020,10,19:00:00,"7,051","8,925","2,323","6,559",12,31,0,24.1,2.6
20/10/2020,10,20:00:00,"7,052","8,796","2,207","6,543",13,33,0,23.6,2.1
20/10/2020,10,21:00:00,"7,053","8,493","2,097","6,347",16,33,0,22.7,1.5
20/10/2020,10,22:00:00,"7,054","8,111","1,706","6,359",14,32,0,22.1,1.2
20/10/2020,10,23:00:00,"7,055","7,730","1,763","5,920",15,32,0,21.7,1.5
21/10/2020,10,0:00:00,"7,056","7,468","1,797","5,582",14,75,0,21.3,1.7
21/10/2020,10,1:00:00,"7,057","7,234","1,756","5,435",12,31,0,20.9,1.7
21/10/2020,10,2:00:00,"7,058","6,935","1,580","5,314",9,32,0,20.4,1.5
21/10/2020,10,3:00:00,"7,059","6,722","1,574","5,107",9,32,0,19.8,1.1
21/10/2020,10,4:00:00,"7,060","6,596","1,573","4,982",9,32,0,19.3,0.5
21/10/2020,10,5:00:00,"7,061","6,614","1,574","4,999",9,32,0,20,0.1
21/10/2020,10,6:00:00,"7,062","6,785","1,578","5,166",9,32,101,22.1,0.2
21/10/2020,10,7:00:00,"7,063","7,005","1,575","5,390",9,31,302,24,0.3
21/10/2020,10,8:00:00,"7,064","7,748","1,579","5,823",309,37,490,25.4,0.4
21/10/2020,10,9:00:00,"7,065","8,479","1,786","5,876",781,36,640,26.8,0.4
21/10/2020,10,10:00:00,"7,066","8,965","1,799","5,840","1,292",34,737,28,1.3
21/10/2020,10,11:00:00,"7,067","9,366","1,992","5,831","1,510",33,765,29.1,2.7
21/10/2020,10,12:00:00,"7,068","9,616","2,169","5,810","1,603",34,726,29.3,3.1
21/10/2020,10,13:00:00,"7,069","9,939","2,194","6,097","1,614",34,617,29.4,3.6
21/10/2020,10,14:00:00,"7,070","10,037","2,267","6,049","1,540",181,456,29.1,4.1
21/10/2020,10,15:00:00,"7,071","9,949","2,193","6,448","1,275",33,263,28.1,4.3
21/10/2020,10,16:00:00,"7,072","9,597","2,060","6,614",890,33,69,27,4
21/10/2020,10,17:00:00,"7,073","8,909","1,941","6,508",424,36,0,25.6,3.5
21/10/2020,10,18:00:00,"7,074","8,271","1,815","6,366",57,33,0,24,3
21/10/2020,10,19:00:00,"7,075","8,492","1,921","6,523",16,32,0,23.5,2.3
21/10/2020,10,20:00:00,"7,076","8,330","1,794","6,493",10,33,0,22.5,1.8
21/10/2020,10,21:00:00,"7,077","8,133","1,403","6,686",10,34,0,21.5,1.5
21/10/2020,10,22:00:00,"7,078","7,780","1,445","6,292",10,33,0,21.1,1.2
21/10/2020,10,23:00:00,"7,079","7,413","1,535","5,786",10,82,0,20.5,1.3
22/10/2020,10,0:00:00,"7,080","6,916","1,534","5,337",11,34,0,20.2,1.1
22/10/2020,10,1:00:00,"7,081","6,509","1,598","4,865",11,35,0,20,0.9
22/10/2020,10,2:00:00,"7,082","6,149","1,595","4,509",11,34,0,19.6,0.8
22/10/2020,10,3:00:00,"7,083","5,950","1,590","4,314",11,35,0,19.3,0.7
22/10/2020,10,4:00:00,"7,084","5,834","1,587","4,205",11,31,0,18.8,0.7
22/10/2020,10,5:00:00,"7,085","5,944","1,589","4,316",11,28,0,19.5,0.7
22/10/2020,10,6:00:00,"7,086","6,111","1,594","4,476",11,30,99,22.2,0.9
22/10/2020,10,7:00:00,"7,087","6,358","1,589","4,729",11,29,300,23.7,1.7
22/10/2020,10,8:00:00,"7,088","7,022","1,581","5,091",321,29,490,25.4,2.4
22/10/2020,10,9:00:00,"7,089","7,648","1,583","5,212",820,33,643,27.5,2.5
22/10/2020,10,10:00:00,"7,090","8,149","1,582","5,246","1,286",35,740,28.8,2.1
22/10/2020,10,11:00:00,"7,091","8,500","1,583","5,360","1,520",37,764,30,1.5
22/10/2020,10,12:00:00,"7,092","8,811","1,583","5,578","1,615",35,722,30.4,0.8
22/10/2020,10,13:00:00,"7,093","9,177","1,582","5,944","1,615",36,618,30.7,0.3
22/10/2020,10,14:00:00,"7,094","9,414","1,584","6,258","1,535",37,458,30.4,1.4
22/10/2020,10,15:00:00,"7,095","9,411","1,582","6,437","1,357",35,263,29.5,2.7
22/10/2020,10,16:00:00,"7,096","9,165","1,583","6,535","1,009",38,67,27.9,3.1
22/10/2020,10,17:00:00,"7,097","8,780","1,575","6,725",446,34,0,25.6,3
22/10/2020,10,18:00:00,"7,098","8,416","1,628","6,633",109,46,0,23.6,2.5
22/10/2020,10,19:00:00,"7,099","8,627","1,816","6,761",15,35,0,22.5,2.2
22/10/2020,10,20:00:00,"7,100","8,406","1,794","6,568",11,33,0,22.1,2.2
22/10/2020,10,21:00:00,"7,101","8,150","1,675","6,432",11,32,0,21.5,2.2
22/10/2020,10,22:00:00,"7,102","7,793","1,589","6,161",11,32,0,20.5,2
22/10/2020,10,23:00:00,"7,103","7,863","1,733","6,089",7,34,0,19.8,1.6
23/10/2020,10,0:00:00,"7,104","7,466","1,747","5,678",7,34,0,19.6,1.5
23/10/2020,10,1:00:00,"7,105","7,065","1,744","5,279",8,34,0,19.4,1.4
23/10/2020,10,2:00:00,"7,106","6,692","1,742","4,905",11,34,0,19.2,1.3
23/10/2020,10,3:00:00,"7,107","6,486","1,746","4,695",11,34,0,19,1
23/10/2020,10,4:00:00,"7,108","6,331","1,586","4,700",11,34,0,18.8,0.6
23/10/2020,10,5:00:00,"7,109","6,346","1,599","4,702",11,34,3,19.6,0.1
23/10/2020,10,6:00:00,"7,110","6,444","1,721","4,675",14,34,97,22.1,0.5
23/10/2020,10,7:00:00,"7,111","6,307","1,583","4,678",12,34,296,23.2,1
23/10/2020,10,8:00:00,"7,112","6,404","1,591","4,498",281,34,487,25.1,1.7
23/10/2020,10,9:00:00,"7,113","6,776","1,592","4,167",740,277,638,27.5,1.9
23/10/2020,10,10:00:00,"7,114","7,276","1,588","4,486","1,170",32,735,29,1.9
23/10/2020,10,11:00:00,"7,115","8,097","1,592","4,950","1,522",33,759,30.2,2
23/10/2020,10,12:00:00,"7,116","8,597","1,584","5,363","1,618",32,715,30.6,1.7
23/10/2020,10,13:00:00,"7,117","8,886","1,586","5,635","1,627",38,611,30.9,1.1
23/10/2020,10,14:00:00,"7,118","9,036","1,584","5,880","1,540",32,450,30.6,0.4
23/10/2020,10,15:00:00,"7,119","9,014","1,589","6,026","1,368",31,259,29.4,1.3
23/10/2020,10,16:00:00,"7,120","8,991","1,647","6,295","1,018",31,64,28.1,2.3
23/10/2020,10,17:00:00,"7,121","8,902","2,028","6,402",441,31,0,26.3,2.5
23/10/2020,10,18:00:00,"7,122","8,655","2,181","6,374",71,29,0,24.1,2.2
23/10/2020,10,19:00:00,"7,123","8,796","2,397","6,322",47,30,0,23.2,1.9
23/10/2020,10,20:00:00,"7,124","8,456","2,026","6,388",10,32,0,22.1,1.7
23/10/2020,10,21:00:00,"7,125","8,123","1,879","6,204",10,30,0,21,1.6
23/10/2020,10,22:00:00,"7,126","7,789","1,888","5,860",9,32,0,20.4,1.4
23/10/2020,10,23:00:00,"7,127","7,520","1,755","5,725",9,31,0,19.8,1
24/10/2020,10,0:00:00,"7,128","7,168","1,749","5,375",10,34,0,19.6,0.6
24/10/2020,10,1:00:00,"7,129","6,784","1,825","4,915",10,34,0,19.6,0.5
24/10/2020,10,2:00:00,"7,130","6,540","1,863","4,638",9,30,0,19.4,0.6
24/10/2020,10,3:00:00,"7,131","6,364","1,779","4,544",10,31,0,19.4,0.7
24/10/2020,10,4:00:00,"7,132","6,244","1,654","4,547",10,33,0,19.5,0.7
24/10/2020,10,5:00:00,"7,133","6,251","1,592","4,614",13,32,2,19.9,0.6
24/10/2020,10,6:00:00,"7,134","6,282","1,634","4,602",12,34,56,21.7,0.4
24/10/2020,10,7:00:00,"7,135","5,919","1,586","4,289",9,35,261,23.1,0.5
24/10/2020,10,8:00:00,"7,136","6,112","1,589","4,272",214,37,458,25.2,0.8
24/10/2020,10,9:00:00,"7,137","6,618","1,585","4,201",794,38,612,27.6,1.1
24/10/2020,10,10:00:00,"7,138","7,118","1,583","4,261","1,239",35,717,29,1.3
24/10/2020,10,11:00:00,"7,139","7,578","1,583","4,495","1,465",35,744,30.3,1.7
24/10/2020,10,12:00:00,"7,140","7,877","1,587","4,716","1,541",33,702,30.8,1.5
24/10/2020,10,13:00:00,"7,141","8,169","1,592","5,022","1,524",31,587,31.1,1
24/10/2020,10,14:00:00,"7,142","8,324","1,591","5,282","1,418",33,422,30.7,0.4
24/10/2020,10,15:00:00,"7,143","8,367","1,592","5,515","1,226",34,237,29.6,0.8
24/10/2020,10,16:00:00,"7,144","8,268","1,594","5,884",756,34,46,28.2,2.7
24/10/2020,10,17:00:00,"7,145","8,144","1,621","6,139",350,34,0,26.1,4.3
24/10/2020,10,18:00:00,"7,146","8,109","1,812","6,248",10,39,0,24.3,4.9
24/10/2020,10,19:00:00,"7,147","8,436","2,237","6,154",5,40,0,24.1,4.8
24/10/2020,10,20:00:00,"7,148","8,472","2,241","6,185",6,40,0,23.6,3.7
24/10/2020,10,21:00:00,"7,149","8,395","2,241","6,104",14,36,0,23.3,2.6
24/10/2020,10,22:00:00,"7,150","8,223","2,110","6,053",24,36,0,23.3,2.2
24/10/2020,10,23:00:00,"7,151","7,877","1,877","5,953",14,33,0,22.8,2.2
25/10/2020,10,0:00:00,"7,152","7,514","1,839","5,630",9,36,0,22.9,1.2
25/10/2020,10,1:00:00,"7,153","7,117","1,837","5,231",11,38,0,23,0.6
25/10/2020,10,1:00:00,"7,154","6,774","2,147","4,582",9,36,0,22.6,1.7
25/10/2020,10,2:00:00,"7,155","6,522","1,781","4,695",9,37,0,22.2,2.3
25/10/2020,10,3:00:00,"7,156","6,390","1,676","4,666",11,37,0,22.3,2
25/10/2020,10,4:00:00,"7,157","6,335","1,675","4,614",9,37,2,22.6,1.8
25/10/2020,10,5:00:00,"7,158","6,472","1,675","4,746",13,38,70,22.8,1.7
25/10/2020,10,6:00:00,"7,159","6,511","1,673","4,792",11,35,122,22.7,1.6
25/10/2020,10,7:00:00,"7,160","7,067","1,587","5,317",132,31,292,23.7,1
25/10/2020,10,8:00:00,"7,161","7,895","1,573","5,962",324,36,610,25.1,0.5
25/10/2020,10,9:00:00,"7,162","8,641","1,699","6,205",700,37,622,26.4,0.7
25/10/2020,10,10:00:00,"7,163","9,070","1,896","6,124","1,010",40,635,28,1.1
25/10/2020,10,11:00:00,"7,164","9,441","2,043","6,204","1,154",40,684,28.4,1.1
25/10/2020,10,12:00:00,"7,165","9,638","2,240","6,196","1,162",40,565,28.6,1.4
25/10/2020,10,13:00:00,"7,166","9,927","2,373","6,247","1,267",40,416,27.9,1.8
