run,1,2,3,4,5,6,7,8,9,10,11,12
AC inverter output power (W) - Hour 6475,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6476,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6477,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6478,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6479,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6480,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6481,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6482,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6483,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6484,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6485,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6486,60580.7,60580.7,60580.7,60580.7,61211.7,61211.7,61211.7,61211.7,61842.8,61842.8,61842.8,61842.8
AC inverter output power (W) - Hour 6487,172679,172679,172679,172679,174478,174478,174478,174478,176276,176276,176276,176276
AC inverter output power (W) - Hour 6488,268550,268550,268550,268550,271348,271348,271348,271348,274145,274145,274145,274145
AC inverter output power (W) - Hour 6489,335013,335013,335013,335013,338503,338503,338503,338503,341992,341992,341992,341992
AC inverter output power (W) - Hour 6490,373312,373312,373312,373312,377201,377201,377201,377201,381090,381090,381090,381090
AC inverter output power (W) - Hour 6491,392569,392569,392569,392569,396659,396659,396659,396659,400748,400748,400748,400748
AC inverter output power (W) - Hour 6492,382970,382970,382970,382970,386959,386959,386959,386959,390948,390948,390948,390948
AC inverter output power (W) - Hour 6493,345698,345698,345698,345698,349299,349299,349299,349299,352900,352900,352900,352900
AC inverter output power (W) - Hour 6494,283253,283253,283253,283253,286204,286204,286204,286204,289154,289154,289154,289154
AC inverter output power (W) - Hour 6495,189949,189949,189949,189949,191928,191928,191928,191928,193906,193906,193906,193906
AC inverter output power (W) - Hour 6496,71162,71162,71162,71162,71903.3,71903.3,71903.3,71903.3,72644.6,72644.6,72644.6,72644.6
AC inverter output power (W) - Hour 6497,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6498,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6499,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6500,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6501,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6502,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6503,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6504,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6505,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6506,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6507,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6508,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6509,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6510,62828.4,62828.4,62828.4,62828.4,63482.9,63482.9,63482.9,63482.9,64137.3,64137.3,64137.3,64137.3
AC inverter output power (W) - Hour 6511,175339,175339,175339,175339,177166,177166,177166,177166,178992,178992,178992,178992
AC inverter output power (W) - Hour 6512,269087,269087,269087,269087,271890,271890,271890,271890,274693,274693,274693,274693
AC inverter output power (W) - Hour 6513,331709,331709,331709,331709,335164,335164,335164,335164,338619,338619,338619,338619
AC inverter output power (W) - Hour 6514,371488,371488,371488,371488,375358,375358,375358,375358,379228,379228,379228,379228
AC inverter output power (W) - Hour 6515,387379,387379,387379,387379,391414,391414,391414,391414,395450,395450,395450,395450
AC inverter output power (W) - Hour 6516,378055,378055,378055,378055,381993,381993,381993,381993,385931,385931,385931,385931
AC inverter output power (W) - Hour 6517,340094,340094,340094,340094,343637,343637,343637,343637,347179,347179,347179,347179
AC inverter output power (W) - Hour 6518,275872,275872,275872,275872,278746,278746,278746,278746,281620,281620,281620,281620
AC inverter output power (W) - Hour 6519,182024,182024,182024,182024,183920,183920,183920,183920,185816,185816,185816,185816
AC inverter output power (W) - Hour 6520,65801.1,65801.1,65801.1,65801.1,66486.5,66486.5,66486.5,66486.5,67172,67172,67172,67172
AC inverter output power (W) - Hour 6521,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6522,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6523,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6524,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6525,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6526,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6527,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6528,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6529,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6530,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6531,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6532,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6533,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6534,58498.7,58498.7,58498.7,58498.7,59108.1,59108.1,59108.1,59108.1,59717.4,59717.4,59717.4,59717.4
AC inverter output power (W) - Hour 6535,169332,169332,169332,169332,171096,171096,171096,171096,172860,172860,172860,172860
AC inverter output power (W) - Hour 6536,263486,263486,263486,263486,266230,266230,266230,266230,268975,268975,268975,268975
AC inverter output power (W) - Hour 6537,329025,329025,329025,329025,332453,332453,332453,332453,335880,335880,335880,335880
AC inverter output power (W) - Hour 6538,367172,367172,367172,367172,370997,370997,370997,370997,374822,374822,374822,374822
AC inverter output power (W) - Hour 6539,383637,383637,383637,383637,387633,387633,387633,387633,391629,391629,391629,391629
AC inverter output power (W) - Hour 6540,373781,373781,373781,373781,377675,377675,377675,377675,381568,381568,381568,381568
AC inverter output power (W) - Hour 6541,338156,338156,338156,338156,341678,341678,341678,341678,345201,345201,345201,345201
AC inverter output power (W) - Hour 6542,275382,275382,275382,275382,278250,278250,278250,278250,281119,281119,281119,281119
AC inverter output power (W) - Hour 6543,183125,183125,183125,183125,185032,185032,185032,185032,186940,186940,186940,186940
AC inverter output power (W) - Hour 6544,65520.2,65520.2,65520.2,65520.2,66202.7,66202.7,66202.7,66202.7,66885.2,66885.2,66885.2,66885.2
AC inverter output power (W) - Hour 6545,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6546,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6547,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6548,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6549,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6550,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6551,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6552,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6553,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6554,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6555,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6556,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6557,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6558,56937.2,56937.2,56937.2,56937.2,57530.3,57530.3,57530.3,57530.3,58123.4,58123.4,58123.4,58123.4
AC inverter output power (W) - Hour 6559,40383.3,40383.3,40383.3,40383.3,40804,40804,40804,40804,41224.6,41224.6,41224.6,41224.6
AC inverter output power (W) - Hour 6560,191240,191240,191240,191240,193232,193232,193232,193232,195224,195224,195224,195224
AC inverter output power (W) - Hour 6561,325643,325643,325643,325643,329035,329035,329035,329035,332427,332427,332427,332427
AC inverter output power (W) - Hour 6562,363196,363196,363196,363196,366979,366979,366979,366979,370762,370762,370762,370762
AC inverter output power (W) - Hour 6563,378397,378397,378397,378397,382339,382339,382339,382339,386281,386281,386281,386281
AC inverter output power (W) - Hour 6564,370142,370142,370142,370142,373997,373997,373997,373997,377853,377853,377853,377853
AC inverter output power (W) - Hour 6565,335401,335401,335401,335401,338895,338895,338895,338895,342389,342389,342389,342389
AC inverter output power (W) - Hour 6566,267935,267935,267935,267935,270726,270726,270726,270726,273517,273517,273517,273517
AC inverter output power (W) - Hour 6567,174926,174926,174926,174926,176748,176748,176748,176748,178570,178570,178570,178570
AC inverter output power (W) - Hour 6568,60824.5,60824.5,60824.5,60824.5,61458.1,61458.1,61458.1,61458.1,62091.7,62091.7,62091.7,62091.7
AC inverter output power (W) - Hour 6569,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6570,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6571,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6572,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6573,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6574,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6575,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6576,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6577,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6578,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6579,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6580,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6581,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6582,62689.8,62689.8,62689.8,62689.8,63342.8,63342.8,63342.8,63342.8,63995.8,63995.8,63995.8,63995.8
AC inverter output power (W) - Hour 6583,177717,177717,177717,177717,179568,179568,179568,179568,181419,181419,181419,181419
AC inverter output power (W) - Hour 6584,271308,271308,271308,271308,274134,274134,274134,274134,276960,276960,276960,276960
AC inverter output power (W) - Hour 6585,337470,337470,337470,337470,340986,340986,340986,340986,344501,344501,344501,344501
AC inverter output power (W) - Hour 6586,378747,378747,378747,378747,382693,382693,382693,382693,386638,386638,386638,386638
AC inverter output power (W) - Hour 6587,395284,395284,395284,395284,399401,399401,399401,399401,403519,403519,403519,403519
AC inverter output power (W) - Hour 6588,381306,381306,381306,381306,385278,385278,385278,385278,389250,389250,389250,389250
AC inverter output power (W) - Hour 6589,339638,339638,339638,339638,343176,343176,343176,343176,346714,346714,346714,346714
AC inverter output power (W) - Hour 6590,270677,270677,270677,270677,273496,273496,273496,273496,276316,276316,276316,276316
AC inverter output power (W) - Hour 6591,172218,172218,172218,172218,174012,174012,174012,174012,175806,175806,175806,175806
AC inverter output power (W) - Hour 6592,58208.3,58208.3,58208.3,58208.3,58814.6,58814.6,58814.6,58814.6,59421,59421,59421,59421
AC inverter output power (W) - Hour 6593,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6594,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6595,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6596,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6597,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6598,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6599,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6600,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6601,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6602,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6603,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6604,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6605,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6606,64217.6,64217.6,64217.6,64217.6,64886.5,64886.5,64886.5,64886.5,65555.4,65555.4,65555.4,65555.4
AC inverter output power (W) - Hour 6607,182650,182650,182650,182650,184553,184553,184553,184553,186456,186456,186456,186456
AC inverter output power (W) - Hour 6608,276052,276052,276052,276052,278927,278927,278927,278927,281803,281803,281803,281803
AC inverter output power (W) - Hour 6609,343649,343649,343649,343649,347228,347228,347228,347228,350808,350808,350808,350808
AC inverter output power (W) - Hour 6610,382448,382448,382448,382448,386432,386432,386432,386432,390416,390416,390416,390416
AC inverter output power (W) - Hour 6611,393139,393139,393139,393139,397234,397234,397234,397234,401329,401329,401329,401329
AC inverter output power (W) - Hour 6612,381568,381568,381568,381568,385543,385543,385543,385543,389518,389518,389518,389518
AC inverter output power (W) - Hour 6613,341368,341368,341368,341368,344924,344924,344924,344924,348480,348480,348480,348480
AC inverter output power (W) - Hour 6614,279176,279176,279176,279176,282084,282084,282084,282084,284992,284992,284992,284992
AC inverter output power (W) - Hour 6615,183687,183687,183687,183687,185600,185600,185600,185600,187514,187514,187514,187514
AC inverter output power (W) - Hour 6616,63486.9,63486.9,63486.9,63486.9,64148.2,64148.2,64148.2,64148.2,64809.6,64809.6,64809.6,64809.6
AC inverter output power (W) - Hour 6617,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6618,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6619,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6620,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6621,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6622,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6623,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6624,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6625,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6626,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6627,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6628,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6629,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6630,67618.6,67618.6,67618.6,67618.6,68322.9,68322.9,68322.9,68322.9,69027.3,69027.3,69027.3,69027.3
AC inverter output power (W) - Hour 6631,188770,188770,188770,188770,190737,190737,190737,190737,192703,192703,192703,192703
AC inverter output power (W) - Hour 6632,277462,277462,277462,277462,280353,280353,280353,280353,283243,283243,283243,283243
AC inverter output power (W) - Hour 6633,337961,337961,337961,337961,341482,341482,341482,341482,345002,345002,345002,345002
AC inverter output power (W) - Hour 6634,369557,369557,369557,369557,373407,373407,373407,373407,377256,377256,377256,377256
AC inverter output power (W) - Hour 6635,380222,380222,380222,380222,384183,384183,384183,384183,388144,388144,388144,388144
AC inverter output power (W) - Hour 6636,370995,370995,370995,370995,374860,374860,374860,374860,378725,378725,378725,378725
AC inverter output power (W) - Hour 6637,336808,336808,336808,336808,340317,340317,340317,340317,343825,343825,343825,343825
AC inverter output power (W) - Hour 6638,271109,271109,271109,271109,273933,273933,273933,273933,276757,276757,276757,276757
AC inverter output power (W) - Hour 6639,177113,177113,177113,177113,178958,178958,178958,178958,180803,180803,180803,180803
AC inverter output power (W) - Hour 6640,59017.3,59017.3,59017.3,59017.3,59632.1,59632.1,59632.1,59632.1,60246.8,60246.8,60246.8,60246.8
AC inverter output power (W) - Hour 6641,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6642,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6643,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6644,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6645,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6646,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6647,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6648,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6649,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6650,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6651,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6652,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6653,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6654,57978.8,57978.8,57978.8,57978.8,58582.8,58582.8,58582.8,58582.8,59186.7,59186.7,59186.7,59186.7
AC inverter output power (W) - Hour 6655,169357,169357,169357,169357,171121,171121,171121,171121,172885,172885,172885,172885
AC inverter output power (W) - Hour 6656,257594,257594,257594,257594,260278,260278,260278,260278,262961,262961,262961,262961
AC inverter output power (W) - Hour 6657,248991,248991,248991,248991,251585,251585,251585,251585,254178,254178,254178,254178
AC inverter output power (W) - Hour 6658,354291,354291,354291,354291,357982,357982,357982,357982,361672,361672,361672,361672
AC inverter output power (W) - Hour 6659,272451,272451,272451,272451,275289,275289,275289,275289,278127,278127,278127,278127
AC inverter output power (W) - Hour 6660,253017,253017,253017,253017,255653,255653,255653,255653,258288,258288,258288,258288
AC inverter output power (W) - Hour 6661,312413,312413,312413,312413,315668,315668,315668,315668,318922,318922,318922,318922
AC inverter output power (W) - Hour 6662,121842,121842,121842,121842,123111,123111,123111,123111,124380,124380,124380,124380
AC inverter output power (W) - Hour 6663,9865.66,9865.66,9865.66,9865.66,9968.43,9968.43,9968.43,9968.43,10071.2,10071.2,10071.2,10071.2
AC inverter output power (W) - Hour 6664,7563.52,7563.52,7563.52,7563.52,7642.3,7642.3,7642.3,7642.3,7721.09,7721.09,7721.09,7721.09
AC inverter output power (W) - Hour 6665,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6666,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6667,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6668,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6669,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6670,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6671,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6672,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 6673,0,0,0,0,0,0,0,0,0,0,0,0
